0.0,0.0017000733205
1.0,0.00173438239173
2.0,0.00176931307819
3.0,0.00180487507676
4.0,0.0018410782029
5.0,0.00187793239144
6.0,0.00191544769738
7.0,0.00195363429666
8.0,0.00199250248696
9.0,0.00203206268842
10.0,0.00207232544443
11.0,0.00211330142237
12.0,0.00215500141429
13.0,0.00219743633773
14.0,0.00224061723633
15.0,0.00228455528059
16.0,0.00232926176855
17.0,0.00237474812645
18.0,0.0024210259094
19.0,0.00246810680204
20.0,0.00251600261916
21.0,0.00256472530633
22.0,0.00261428694051
23.0,0.00266469973064
24.0,0.00271597601822
25.0,0.00276812827786
26.0,0.00282116911787
27.0,0.00287511128073
28.0,0.00292996764364
29.0,0.002985751219
30.0,0.00304247515493
31.0,0.00310015273565
32.0,0.00315879738198
33.0,0.00321842265178
34.0,0.00327904224028
35.0,0.00334066998051
36.0,0.00340331984368
37.0,0.00346700593945
38.0,0.00353174251634
39.0,0.00359754396194
40.0,0.00366442480324
41.0,0.00373239970687
42.0,0.0038014834793
43.0,0.00387169106709
44.0,0.00394303755704
45.0,0.00401553817632
46.0,0.00408920829266
47.0,0.0041640634144
48.0,0.0042401191906
49.0,0.00431739141107
50.0,0.00439589600637
51.0,0.00447564904787
52.0,0.00455666674765
53.0,0.00463896545846
54.0,0.00472256167364
55.0,0.00480747202697
56.0,0.00489371329253
57.0,0.00498130238452
58.0,0.00507025635702
59.0,0.00516059240379
60.0,0.00525232785793
61.0,0.00534548019159
62.0,0.00544006701562
63.0,0.00553610607922
64.0,0.00563361526945
65.0,0.00573261261085
66.0,0.00583311626492
67.0,0.00593514452957
68.0,0.00603871583861
69.0,0.00614384876113
70.0,0.00625056200084
71.0,0.00635887439544
72.0,0.00646880491588
73.0,0.00658037266558
74.0,0.00669359687972
75.0,0.00680849692431
76.0,0.0069250922954
77.0,0.0070434026181
78.0,0.00716344764567
79.0,0.0072852472585
80.0,0.00740882146308
81.0,0.00753419039088
82.0,0.0076613742973
83.0,0.00779039356041
84.0,0.00792126867979
85.0,0.00805402027525
86.0,0.00818866908553
87.0,0.00832523596693
88.0,0.00846374189192
89.0,0.00860420794773
90.0,0.00874665533478
91.0,0.00889110536521
92.0,0.00903757946126
93.0,0.00918609915364
94.0,0.00933668607982
95.0,0.00948936198235
96.0,0.00964414870701
97.0,0.00980106820102
98.0,0.00996014251113
99.0,0.0101213937817
100.0,0.0102848442527
101.0,0.0104505162577
102.0,0.0106184322217
103.0,0.0107886146591
104.0,0.0109610861714
105.0,0.0111358694451
106.0,0.0113129872491
107.0,0.0114924624327
108.0,0.0116743179231
109.0,0.0118585767226
110.0,0.0120452619066
111.0,0.0122343966207
112.0,0.0124260040782
113.0,0.0126201075573
114.0,0.0128167303984
115.0,0.0130158960016
116.0,0.0132176278233
117.0,0.0134219493737
118.0,0.0136288842139
119.0,0.0138384559525
120.0,0.0140506882429
121.0,0.01426560478
122.0,0.014483229297
123.0,0.0147035855622
124.0,0.0149266973759
125.0,0.0151525885666
126.0,0.0153812829879
127.0,0.0156128045152
128.0,0.0158471770418
129.0,0.0160844244753
130.0,0.0163245707345
131.0,0.0165676397451
132.0,0.0168136554364
133.0,0.017062641737
134.0,0.0173146225715
135.0,0.0175696218562
136.0,0.0178276634953
137.0,0.0180887713768
138.0,0.0183529693682
139.0,0.0186202813129
140.0,0.0188907310255
141.0,0.0191643422878
142.0,0.0194411388443
143.0,0.0197211443979
144.0,0.0200043826058
145.0,0.0202908770746
146.0,0.0205806513557
147.0,0.0208737289412
148.0,0.0211701332591
149.0,0.0214698876682
150.0,0.0217730154538
151.0,0.022079539823
152.0,0.0223894838992
153.0,0.022702870718
154.0,0.0230197232218
155.0,0.0233400642547
156.0,0.0236639165579
157.0,0.0239913027641
158.0,0.0243222453927
159.0,0.0246567668447
160.0,0.0249948893967
161.0,0.0253366351968
162.0,0.0256820262581
